dynamics,target,source,K,psi
hr,1,0,2.025,-0.03125232654924394
hr,1,0,2.0300000000000002,-0.031394707329563926
hr,1,0,2.035,-0.031855814872644245
hr,1,0,2.04,-0.03197459655187383
hr,1,0,2.045,-0.03216323277202921
hr,1,0,2.05,-0.03183383581100515
hr,1,0,2.055,-0.03160298323925412
hr,1,0,2.06,-0.031717886005255755
hr,1,0,2.065,-0.031788949449163315
hr,1,0,2.07,-0.031282961427471716
hr,1,0,2.075,-0.031072337277912126
hr,1,0,2.08,-0.03095736695416622
hr,1,0,2.085,-0.030898372122502606
hr,1,0,2.09,-0.030879435962556996
hr,1,0,2.095,-0.030892393011845997
hr,1,0,2.1,-0.03093255715182647
hr,1,0,2.105,-0.030997147105950005
hr,1,0,2.11,-0.03108460055414061
hr,1,0,2.115,-0.031194258548756043
hr,1,0,2.12,-0.031326240926916216
hr,1,0,2.125,-0.03148145008363843
hr,1,0,2.13,-0.031661695694752884
hr,1,0,2.1350000000000002,-0.03186997744041609
hr,1,0,2.14,-0.03211102794144097
hr,1,0,2.145,-0.03239235540607496
hr,1,0,2.15,-0.032726377240411525
hr,1,0,2.1550000000000002,-0.03313530451434014
hr,1,0,2.16,-0.03366448236670845
hr,1,0,2.165,-0.034431650843924466
hr,1,0,2.17,-0.036001340981538205
hr,1,0,2.1750000000000003,-0.03624804243988036
hr,1,0,2.18,-0.034791603907849245
hr,1,0,2.185,-0.03421823387389535
hr,1,0,2.19,-0.033893046628446576
hr,1,0,2.195,-0.03369161582774785
hr,1,0,2.2,-0.03356686284675106
hr,1,0,2.205,-0.03349597458997297
hr,1,0,2.21,-0.03346632192226015
hr,1,0,2.215,-0.033470366707594144
hr,1,0,2.22,-0.033503462568357935
hr,1,0,2.225,-0.03356280056306293
hr,1,0,2.23,-0.03364688682369069
hr,1,0,2.235,-0.03375531488962216
hr,1,0,2.24,-0.03388875239849128
hr,1,0,2.245,-0.03404916327101447
hr,1,0,2.25,-0.03424042742033547
hr,1,0,2.255,-0.034469890007653846
hr,1,0,2.2600000000000002,-0.03475279553706027
hr,1,0,2.265,-0.03512991066951201
hr,1,0,2.27,-0.03584184061922889
hr,1,0,2.275,-0.035788199853167856
hr,1,0,2.2800000000000002,-0.03578773555256793
hr,1,0,2.285,-0.03599378340518188
hr,1,0,2.29,-0.03637342730380926
hr,1,0,2.295,-0.03724891358392159
hr,1,0,2.3000000000000003,-0.03745925598961781
hr,1,0,2.305,-0.03703624935890132
hr,1,0,2.31,-0.036813355253662396
hr,1,0,2.315,-0.03682474215204127
hr,1,0,2.32,-0.03698594638126768
hr,1,0,2.325,-0.037336485114859375
hr,1,0,2.33,-0.03832967595774008
hr,1,0,2.335,-0.03797696690347704
hr,1,0,2.34,-0.03740532383699587
hr,1,0,2.345,-0.03721881079727088
hr,1,0,2.35,-0.03719047556826943
hr,1,0,2.355,-0.03730192796993626
hr,1,0,2.36,-0.0377295969519822
hr,1,0,2.365,-0.0375528053265232
hr,1,0,2.37,-0.037308780746010996
hr,1,0,2.375,-0.03726636291954648
hr,1,0,2.38,-0.03734298369248436
hr,1,0,2.3850000000000002,-0.03759166486493865
hr,1,0,2.39,-0.038029190836229784
hr,1,0,2.395,-0.037493665936972995
hr,1,0,2.4,-0.03736032611152858
hr,1,0,2.4050000000000002,-0.037329255483161766
hr,1,0,2.41,-0.037359230780860266
hr,1,0,2.415,-0.03743821452874832
hr,1,0,2.42,-0.037564858557940076
hr,1,0,2.4250000000000003,-0.03774714954901262
hr,1,0,2.43,-0.03801334795902522
hr,1,0,2.435,-0.038503506209988825
hr,1,0,2.44,-0.038635683021745276
hr,1,0,2.445,-0.0384440066097869
hr,1,0,2.45,-0.03847249515253165
hr,1,0,2.455,-0.038588699430184524
hr,1,0,2.46,-0.03876686247350338
hr,1,0,2.465,-0.03900074669019922
hr,1,0,2.47,-0.03929216188202684
hr,1,0,2.475,-0.03964904049491317
hr,1,0,2.48,-0.04008714719413551
hr,1,0,2.485,-0.040636660779693475
hr,1,0,2.49,-0.04136434713404857
hr,1,0,2.495,-0.04250175858095321
hr,1,0,2.5,-0.04399354829057983
hr,1,0,2.505,-0.04368041469329503
hr,1,0,2.5100000000000002,-0.04394849488251826
hr,1,0,2.515,-0.04514790278256964
hr,1,0,2.52,-0.04479128945451228
hr,1,0,2.525,-0.04339683562417263
hr,1,0,2.5300000000000002,-0.04295896244339241
hr,1,0,2.535,-0.042873977508070954
hr,1,0,2.54,-0.0430867211413653
hr,1,0,2.545,-0.04372470573797514
hr,1,0,2.5500000000000003,-0.04689485362136492
hr,1,0,2.555,-0.0449588211786073
hr,1,0,2.56,-0.044888641743676905
hr,1,0,2.565,-0.044006666485826317
hr,1,0,2.57,-0.04719804957742015
hr,1,0,2.575,-0.04242763034183867
hr,1,0,2.58,-0.04086764406245297
hr,1,0,2.585,-0.039794511535462554
hr,1,0,2.59,-0.03894184565986134
hr,1,0,2.595,-0.038221588655757976
hr,1,0,2.6,-0.03759197610486265
hr,1,0,2.605,-0.03702934045836544
hr,1,0,2.61,-0.036518740835401735
hr,1,0,2.615,-0.036050032948232884
hr,1,0,2.62,-0.035615957548670425
hr,1,0,2.625,-0.03521110915468011
hr,1,0,2.63,-0.0348313352077972
hr,1,0,2.6350000000000002,-0.03447336455230617
hr,1,0,2.64,-0.03413456654681509
hr,1,0,2.645,-0.03381278870038836
hr,1,0,2.65,-0.03350624364338473
hr,1,0,2.6550000000000002,-0.03321342826211021
hr,1,0,2.66,-0.03293306447274607
hr,1,0,2.665,-0.03266405495328049
hr,1,0,2.67,-0.03240544946159831
hr,1,0,2.6750000000000003,-0.032156418802285196
hr,1,0,2.68,-0.03191623442196263
hr,1,0,2.685,-0.03168425221477383
hr,1,0,2.69,-0.031459899523613964
hr,1,0,2.695,-0.031242664599371986
hr,1,0,2.7,-0.031032087973650344
hr,1,0,2.705,-0.030827755337399496
hr,1,0,2.71,-0.030629291616633334
hr,1,0,2.715,-0.030436356008585738
hr,1,0,2.72,-0.030248637794887335
hr,1,0,2.725,-0.03006585278844009
hr,1,0,2.73,-0.029887740300794267
hr,1,0,2.735,-0.029714060539967054
hr,1,0,2.74,-0.029544592366508294
hr,1,0,2.745,-0.02937913134944074
hr,1,0,2.75,-0.029217488074637487
hr,1,0,2.755,-0.029059486666802452
hr,1,0,2.7600000000000002,-0.02890496349304795
hr,1,0,2.765,-0.028753766021605426
hr,1,0,2.77,-0.028605751813626613
hr,1,0,2.775,-0.02846078762959985
hr,1,0,2.7800000000000002,-0.02831874863491983
hr,1,0,2.785,-0.02817951769147574
hr,1,0,2.79,-0.028042984724188258
hr,1,0,2.795,-0.02790904615300859
hr,1,0,2.8000000000000003,-0.027777604382343335
hr,1,0,2.805,-0.02764856734092982
hr,1,0,2.81,-0.02752184806622221
hr,1,0,2.815,-0.02739736432812563
hr,1,0,2.82,-0.027275038287618174
hr,1,0,2.825,-0.027154796186368978
hr,1,0,2.83,-0.027036568063986147
hr,1,0,2.835,-0.026920287499919166
hr,1,0,2.84,-0.02680589137744812
hr,1,0,2.845,-0.026693319667463133
hr,1,0,2.85,-0.02658251523003179
hr,1,0,2.855,-0.026473423632002266
hr,1,0,2.86,-0.02636599297905633
hr,1,0,2.865,-0.026260173760834667
hr,1,0,2.87,-0.026155918707891367
hr,1,0,2.875,-0.02605318265939784
hr,1,0,2.88,-0.02595192244059443
hr,1,0,2.8850000000000002,-0.025852096749126217
hr,1,0,2.89,-0.02575366604947648
hr,1,0,2.895,-0.025656592474800902
hr,1,0,2.9,-0.025560839735521246
hr,1,0,2.9050000000000002,-0.025466373034106704
hr,1,0,2.91,-0.025373158985556324
hr,1,0,2.915,-0.025281165543080214
hr,1,0,2.92,-0.02519036192860113
hr,1,0,2.9250000000000003,-0.025100718567673434
hr,1,0,2.93,-0.02501220702847749
hr,1,0,2.935,-0.024924799964593514
hr,1,0,2.94,-0.02483847106125666
hr,1,0,2.945,-0.024753194984836958
hr,1,0,2.95,-0.024668947335319994
hr,1,0,2.955,-0.02458570460156165
hr,1,0,2.96,-0.02450344411912452
hr,1,0,2.965,-0.02442214403051937
hr,1,0,2.97,-0.02434178324768462
hr,1,0,2.975,-0.02426234141654818
hr,1,0,2.98,-0.024183798883552057
hr,1,0,2.985,-0.024106136663973855
hr,1,0,2.99,-0.02402933641197939
hr,1,0,2.995,-0.02395338039224503
hr,1,0,3.0,-0.023878251453093205
hr,1,0,3.005,-0.023803933001020496
hr,1,0,3.0100000000000002,-0.02373040897654531
hr,1,0,3.015,-0.02365766383129208
hr,1,0,3.02,-0.023585682506238645
hr,1,0,3.025,-0.02351445041105999
hr,1,0,3.0300000000000002,-0.023443953404503143
hr,1,0,3.035,-0.023374177775733633
hr,1,0,3.04,-0.02330511022660146
hr,1,0,3.045,-0.02323673785476591
hr,1,0,3.0500000000000003,-0.023169048137649483
hr,1,0,3.055,-0.023102028917151258
hr,1,0,3.06,-0.02303566838510221
hr,1,0,3.065,-0.022969955069403476
hr,1,0,3.0700000000000003,-0.022904877820825835
hr,1,0,3.075,-0.022840425800418458
hr,1,0,3.08,-0.022776588467517192
hr,1,0,3.085,-0.02271335556829746
hr,1,0,3.09,-0.022650717124863894
hr,1,0,3.095,-0.022588663424835082
hr,1,0,3.1,-0.022527185011402755
hr,1,0,3.105,-0.02246627267384354
hr,1,0,3.11,-0.022405917438459787
hr,1,0,3.115,-0.02234611055992231
hr,1,0,3.12,-0.02228684351300522
hr,1,0,3.125,-0.02222810798468123
hr,1,0,3.13,-0.02216989586657254
hr,1,0,3.1350000000000002,-0.022112199247725936
hr,1,0,3.14,-0.022055010407712555
hr,1,0,3.145,-0.02199832181001806
hr,1,0,3.15,-0.02194212609572403
hr,1,0,3.1550000000000002,-0.021886416077461907
hr,1,0,3.16,-0.021831184733620626
hr,1,0,3.165,-0.021776425202806402
hr,1,0,3.17,-0.021722130778529424
hr,1,0,3.1750000000000003,-0.02166829490412301
hr,1,0,3.18,-0.021614911167866343
hr,1,0,3.185,-0.021561973298321904
hr,1,0,3.19,-0.021509475159844308
